timestamp_utc,state,variant,count,stock_numbers
2026-09-02 06:07:47 UTC,SA,Seal,Performance,Thaumas Black,3,8103619;8103622;8111529
2026-09-02 06:07:47 UTC,SA,Seal,Premium,Aurora White,3,8109524;8110532;8110533
2026-09-02 06:07:47 UTC,SA,Seal,Premium,Shark Grey,1,8110528
2026-09-02 06:07:47 UTC,SA,Seal,Premium,Thaumas Black,3,8107476;8110526;8110527
2026-09-02 06:07:47 UTC,SA,Seal 6,Essential,Black,5,8101955;8102563;8111495;8111496;8111498
2026-09-02 06:07:47 UTC,SA,Seal 6 Touring,Premium,Atlantis Grey,5,8094901;8104030;8104031;8104032;8107478
2026-09-02 06:07:47 UTC,SA,Seal 6 Touring,Premium,Black,10,8094066;8094913;8095940;8095941;8103950;8103952;8103953;8107449;8107450;8110450
2026-09-02 06:07:47 UTC,SA,Sealion 5,Essential,Atlantis Grey,4,8096731;8096732;8096733;8111488
2026-09-02 06:07:47 UTC,SA,Sealion 5,Essential,Aurora White,2,8111489;8111490
2026-09-02 06:07:47 UTC,SA,Sealion 5,Essential,Black,3,8096725;8096726;8096728
2026-09-02 06:07:47 UTC,SA,Sealion 5,Essential,Harbour Grey,3,8111484;8111485;8111486
2026-09-02 06:07:47 UTC,SA,Sealion 5,Premium,Atlantis Grey,3,8103977;8104004;8104006
2026-09-02 06:07:47 UTC,SA,Sealion 5,Premium,Aurora White,1,8101959
2026-09-02 06:07:47 UTC,SA,Sealion 5,Premium,Black,1,8109800
2026-09-02 06:07:47 UTC,SA,Sealion 5,Premium,Harbour Grey,5,8103996;8103997;8103998;8103999;8111493
2026-09-02 06:07:47 UTC,SA,Sealion 6,Dynamic Extended,Black,6,8095930;8103989;8103992;8103993;8104000;8106483
2026-09-02 06:07:47 UTC,SA,Sealion 6,Essential,Black Brown,10,8091242;8095929;8103957;8103958;8103959;8103972;8103973;8106464;8106480;8106481
2026-09-02 06:07:47 UTC,SA,Sealion 6,Essential,Harbour Grey,3,8103956;8106463;8106482
2026-09-02 06:07:47 UTC,SA,Sealion 6,Premium Extended,Black,9,8103968;8103969;8103970;8103994;8106476;8106487;8106538;8107442;8107443
2026-09-02 06:07:47 UTC,SA,Sealion 6,Premium Extended,Harbour Grey,4,8103965;8106472;8106473;8106475
2026-09-02 06:07:47 UTC,SA,Sealion 6,Premium Extended,Stone Grey,6,8095933;8101604;8103962;8103963;8103964;8106468
2026-09-02 06:07:47 UTC,SA,Sealion 7,Performance,Atlantis Grey,4,8094911;8096734;8106459;8106460
2026-09-02 06:07:47 UTC,SA,Sealion 8,Dynamic AWD,Aurora White,3,8111475;8111476;8111481
2026-09-02 06:07:47 UTC,SA,Sealion 8,Dynamic AWD,Black,7,8111471;8111472;8111473;8111494;8111501;8111502;8111503
2026-09-02 06:07:47 UTC,SA,Sealion 8,Dynamic AWD,Ridge Grey,3,8111504;8111505;8111506
2026-09-02 06:07:47 UTC,SA,Sealion 8,Dynamic FWD,Aurora White,2,8111916;8111922
2026-09-02 06:07:47 UTC,SA,Shark 6,Dynamic Cab Chassis,Thaumas Black,3,8074921;8110448;8110449
2026-09-02 06:07:47 UTC,SA,Shark 6,Performance,Deep Sea Blue,3,8110490;8111514;8111515
2026-09-02 06:07:47 UTC,SA,Shark 6,Performance,Great White,3,8110480;8111511;8111512
2026-09-02 06:07:47 UTC,SA,Shark 6,Performance,Thaumas Black,2,8111517;8111518
2026-09-02 06:07:47 UTC,SA,Shark 6,Premium,Deep Sea Blue,3,8087672;8088659;8088660
2026-09-02 06:07:47 UTC,SA,Shark 6,Premium,Great White,4,8101644;8110460;8110461;8110462
2026-09-02 06:07:47 UTC,TAS,Atto 1,Essential,Apricity White,1,8095137
2026-09-02 06:07:47 UTC,TAS,Atto 1,Premium,Apricity White,5,8078417;8079440;8081023;8081025;8085679
2026-09-02 06:07:47 UTC,TAS,Atto 1,Premium,Black Grey,11,8076412;8076749;8076761;8078325;8078348;8078351;8078353;8079595;8084774;8106010;8107004
2026-09-02 06:07:47 UTC,TAS,Atto 2,Dynamic,Black,5,8071277;8088003;8096071;8096073;8096075
2026-09-02 06:07:47 UTC,TAS,Atto 2,Dynamic,Harbour Grey,3,8081171;8094846;8105532
2026-09-02 06:07:47 UTC,TAS,Atto 2,Premium,Black,13,8084948;8085039;8085093;8085146;8085151;8085818;8088045;8088055;8090034;8091522;8091544;8091549;8108897
2026-09-02 06:07:47 UTC,TAS,Atto 2,Premium,Harbour Grey,5,8085180;8085744;8086614;8086617;8105059
2026-09-02 06:07:47 UTC,TAS,Dolphin,Essential,Harbour Grey,1,8070192
2026-09-02 06:07:47 UTC,TAS,Seal,Performance,Atlantis Grey,1,8098395
2026-09-02 06:07:47 UTC,TAS,Seal,Performance,Aurora White,1,8075923
2026-09-02 06:07:47 UTC,TAS,Seal,Premium,Atlantis Grey,2,8107052;8107058
2026-09-02 06:07:47 UTC,TAS,Seal,Premium,Aurora White,4,8074780;8091869;8091871;8107021
2026-09-02 06:07:47 UTC,TAS,Seal,Premium,Shark Grey,1,8103046
2026-09-02 06:07:47 UTC,TAS,Seal 6 Touring,Premium,Black,2,8088756;8088811
2026-09-02 06:07:47 UTC,TAS,Sealion 5,Essential,Atlantis Grey,1,8080181
2026-09-02 06:07:47 UTC,TAS,Sealion 5,Essential,Aurora White,1,8080152
2026-09-02 06:07:47 UTC,TAS,Sealion 5,Premium,Aurora White,2,8062206;8077735
2026-09-02 06:07:47 UTC,TAS,Sealion 6,Dynamic Extended,Black,1,8079596
2026-09-02 06:07:47 UTC,TAS,Sealion 6,Dynamic Extended,Harbour Grey,1,8085713
2026-09-02 06:07:47 UTC,TAS,Sealion 6,Dynamic Extended,Stone Grey,3,8085681;8086577;8088110
2026-09-02 06:07:47 UTC,TAS,Sealion 6,Essential,Black Brown,2,8096067;8098347
2026-09-02 06:07:47 UTC,TAS,Sealion 6,Premium Extended,Black,4,8089468;8098396;8101102;8101866
2026-09-02 06:07:47 UTC,TAS,Sealion 6,Premium Extended,Harbour Grey,1,8078204
2026-09-02 06:07:47 UTC,TAS,Sealion 6,Premium Extended,Stone Grey,3,8077764;8077765;8077830
2026-09-02 06:07:47 UTC,TAS,Sealion 7,Performance,Atlantis Grey,1,8081059
2026-09-02 06:07:47 UTC,TAS,Sealion 7,Performance,Thaumas Black,3,8086154;8087979;8103091
2026-09-02 06:07:47 UTC,TAS,Sealion 7,Premium,Aurora White,6,8085380;8085640;8085937;8087896;8087919;8094327
2026-09-02 06:07:47 UTC,TAS,Sealion 7,Premium,Thaumas Black,4,8095902;8102044;8103102;8106062
2026-09-02 06:07:47 UTC,TAS,Sealion 8,Dynamic AWD,Aurora White,3,8057568;8057789;8079736
2026-09-02 06:07:47 UTC,TAS,Sealion 8,Dynamic AWD,Black,1,8072257
2026-09-02 06:07:47 UTC,TAS,Sealion 8,Dynamic AWD,Ridge Grey,2,8079340;8079769
2026-09-02 06:07:47 UTC,TAS,Sealion 8,Dynamic FWD,Aurora White,6,8054396;8069370;8070244;8074755;8075996;8077714
2026-09-02 06:07:47 UTC,TAS,Sealion 8,Dynamic FWD,Black,4,8054332;8080009;8080015;8080092
2026-09-02 06:07:47 UTC,TAS,Sealion 8,Dynamic FWD,Ridge Grey,3,8072250;8077701;8080029
2026-09-02 06:07:47 UTC,TAS,Sealion 8,Premium AWD,Aurora White,2,8080956;8101226
2026-09-02 06:07:47 UTC,TAS,Sealion 8,Premium AWD,Black,5,8076358;8078371;8080948;8091546;8099948
2026-09-02 06:07:47 UTC,TAS,Shark 6,Dynamic Cab Chassis,Great White,3,8075015;8075016;8077895
2026-09-02 06:07:47 UTC,TAS,Shark 6,Dynamic Cab Chassis,Outback Orange,1,8079309
2026-09-02 06:07:47 UTC,TAS,Shark 6,Dynamic Cab Chassis,Thaumas Black,2,8074987;8079670
2026-09-02 06:07:47 UTC,TAS,Shark 6,Performance,Great White,2,8090706;8091499
2026-09-02 06:07:47 UTC,VIC,Atto 1,Essential,Apricity White,12,8076153;8076456;8078336;8094348;8094349;8094350;8094351;8094352;8095138;8105959;8105960;8105962
2026-09-02 06:07:47 UTC,VIC,Atto 1,Essential,Black Grey,24,8084782;8090632;8091461;8091983;8093103;8096037;8096038;8098342;8102034;8105524;8108195;8108746;8108747;8108748;8108749;8108750;8108753;8108754;8108755;8108758;8108782;8108783;8108786;8108787
2026-09-02 06:07:47 UTC,VIC,Atto 1,Premium,Apricity White,12,8078413;8078416;8079430;8079431;8079432;8079433;8079434;8079439;8079441;8079443;8081010;8081012
2026-09-02 06:07:47 UTC,VIC,Atto 1,Premium,Black Grey,18,8064508;8076467;8078323;8078331;8078339;8078340;8078341;8078395;8078396;8078397;8078399;8079452;8079453;8110172;8110173;8111394;8111395;8111418
2026-09-02 06:07:47 UTC,VIC,Atto 2,Dynamic,Black,16,8088786;8096069;8096070;8096072;8096074;8102592;8108894;8108895;8108925;8108926;8108928;8108929;8108936;8108937;8111423;8111424
2026-09-02 06:07:47 UTC,VIC,Atto 2,Dynamic,Harbour Grey,4,8107925;8108788;8108789;8108790
2026-09-02 06:07:47 UTC,VIC,Atto 2,Premium,Black,30,8085113;8086549;8086550;8086561;8086563;8086567;8088020;8088032;8088080;8088089;8088102;8089056;8089191;8089193;8090033;8090037;8090038;8090039;8090040;8090655;8090661;8090662;8091388;8095112;8095910;8096119;8108917;8111405;8111406;8111407
2026-09-02 06:07:47 UTC,VIC,Atto 2,Premium,Harbour Grey,2,8089324;8111661
2026-09-02 06:07:47 UTC,VIC,Atto 3,Essential,Blue Grey,2,8111390;8111391
2026-09-02 06:07:47 UTC,VIC,Dolphin,Essential,Atlantis Grey,6,8072204;8108772;8108773;8108774;8108780;8108781
2026-09-02 06:07:47 UTC,VIC,Dolphin,Essential,Grey Black,4,8108776;8108777;8108778;8108779
2026-09-02 06:07:47 UTC,VIC,Dolphin,Essential,Harbour Grey,3,8070193;8070194;8070195
2026-09-02 06:07:47 UTC,VIC,Dolphin,Premium,Atlantis Grey,3,8111402;8111408;8111409
2026-09-02 06:07:47 UTC,VIC,Seal,Performance,Atlantis Grey,4,8108796;8108797;8108798;8108799
2026-09-02 06:07:47 UTC,VIC,Seal,Performance,Aurora White,3,8108801;8108802;8108803
2026-09-02 06:07:47 UTC,VIC,Seal,Performance,Shark Grey,4,8106685;8106687;8107070;8107071
2026-09-02 06:07:47 UTC,VIC,Seal,Premium,Atlantis Grey,1,8089406
2026-09-02 06:07:47 UTC,VIC,Seal,Premium,Aurora White,4,8105429;8108877;8108878;8108879
2026-09-02 06:07:47 UTC,VIC,Seal,Premium,Thaumas Black,3,8111421;8111422;8111427
2026-09-02 06:07:47 UTC,VIC,Seal 6 Touring,Premium,Black,1,8102599
2026-09-02 06:07:47 UTC,VIC,Sealion 5,Essential,Atlantis Grey,7,8063575;8063576;8063577;8080988;8080992;8081014;8081032
2026-09-02 06:07:47 UTC,VIC,Sealion 5,Essential,Aurora White,11,8070769;8079650;8079713;8079715;8079718;8079722;8079723;8091475;8105951;8105956;8105957
2026-09-02 06:07:47 UTC,VIC,Sealion 5,Essential,Black,3,8080976;8080977;8080979
2026-09-02 06:07:47 UTC,VIC,Sealion 5,Essential,Harbour Grey,5,8080999;8081005;8096826;8098344;8111414
2026-09-02 06:07:47 UTC,VIC,Sealion 5,Premium,Atlantis Grey,1,8085190
2026-09-02 06:07:47 UTC,VIC,Sealion 6,Dynamic Extended,Black,1,8108818
2026-09-02 06:07:47 UTC,VIC,Sealion 6,Essential,Black Brown,11,8095045;8095053;8095054;8095059;8096066;8101715;8102587;8111367;8111368;8111369;8111380
2026-09-02 06:07:47 UTC,VIC,Sealion 6,Essential,Harbour Grey,3,8111377;8111378;8111379
2026-09-02 06:07:47 UTC,VIC,Sealion 6,Essential,Stone Grey,5,8071262;8094813;8094815;8094816;8096040
2026-09-02 06:07:47 UTC,VIC,Sealion 6,Premium Extended,Black,10,8043853;8106000;8106001;8106003;8106005;8106006;8106019;8107439;8111397;8111398
2026-09-02 06:07:47 UTC,VIC,Sealion 6,Premium Extended,Harbour Grey,9,8105983;8105984;8105985;8105987;8105988;8105989;8105990;8108843;8108939
2026-09-02 06:07:47 UTC,VIC,Sealion 6,Premium Extended,Stone Grey,4,8108834;8108837;8108838;8108891
2026-09-02 06:07:47 UTC,VIC,Sealion 7,Performance,Atlantis Grey,3,8110184;8110189;8111415
2026-09-02 06:07:47 UTC,VIC,Sealion 7,Performance,Aurora White,4,8068937;8108826;8108828;8108829
2026-09-02 06:07:47 UTC,VIC,Sealion 7,Performance,Thaumas Black,11,8068868;8096831;8102037;8106666;8107045;8107050;8107053;8108762;8108764;8108765;8108768
2026-09-02 06:07:47 UTC,VIC,Sealion 7,Premium,Atlantis Grey,8,8046130;8106134;8110791;8110793;8110794;8110795;8110830;8110831
2026-09-02 06:07:47 UTC,VIC,Sealion 7,Premium,Aurora White,13,8085315;8085357;8085960;8086165;8101252;8108857;8108858;8108859;8109553;8110638;8110639;8110640;8110737
2026-09-02 06:07:47 UTC,VIC,Sealion 7,Premium,Thaumas Black,12,8094470;8107039;8110178;8110649;8110650;8110651;8110652;8110654;8110771;8110775;8110776;8110777
2026-09-02 06:07:47 UTC,VIC,Sealion 8,Dynamic AWD,Aurora White,13,8060946;8079775;8079814;8079816;8079817;8079818;8079825;8079903;8079905;8079913;8079948;8079949;8079950
2026-09-02 06:07:47 UTC,VIC,Sealion 8,Dynamic AWD,Black,8,8072264;8079781;8079927;8079940;8079971;8079973;8098366;8099950
2026-09-02 06:07:47 UTC,VIC,Sealion 8,Dynamic AWD,Ridge Grey,10,8079880;8079882;8079889;8079890;8079894;8079895;8079896;8079899;8079900;8092250
2026-09-02 06:07:47 UTC,VIC,Sealion 8,Dynamic FWD,Aurora White,13,8079992;8080043;8080047;8080049;8080050;8080097;8080102;8090680;8091509;8092234;8094302;8094304;8094305
2026-09-02 06:07:47 UTC,VIC,Sealion 8,Dynamic FWD,Black,3,8110168;8111375;8111654
2026-09-02 06:07:47 UTC,VIC,Sealion 8,Dynamic FWD,Ridge Grey,6,8080019;8080021;8080022;8080023;8080031;8080138
2026-09-02 06:07:47 UTC,VIC,Sealion 8,Premium AWD,Aurora White,2,8052496;8070805
2026-09-02 06:07:47 UTC,VIC,Sealion 8,Premium AWD,Black,8,8106996;8108207;8111382;8111383;8111384;8111385;8111657;8111658
2026-09-02 06:07:47 UTC,VIC,Sealion 8,Premium AWD,Ridge Grey,3,8111388;8111389;8111392
2026-09-02 06:07:47 UTC,VIC,Shark 6,Dynamic Cab Chassis,Deep Sea Blue,5,8079686;8079687;8079688;8079695;8079696
2026-09-02 06:07:47 UTC,VIC,Shark 6,Dynamic Cab Chassis,Great White,11,8075004;8075058;8075061;8076248;8076250;8076252;8076769;8076771;8076777;8078380;8090624
2026-09-02 06:07:47 UTC,VIC,Shark 6,Dynamic Cab Chassis,Outback Orange,5,8079303;8079306;8079307;8079701;8105360
2026-09-02 06:07:47 UTC,VIC,Shark 6,Dynamic Cab Chassis,Thaumas Black,11,8075037;8075761;8075774;8079297;8079298;8079299;8079308;8079310;8079313;8079314;8079677
2026-09-02 06:07:47 UTC,WA,Atto 1,Essential,Apricity White,6,8109358;8109361;8109431;8109432;8109433;8109500
2026-09-02 06:07:47 UTC,WA,Atto 1,Essential,Black Grey,14,8095176;8106693;8107117;8111530;8111546;8111547;8111563;8111564;8111580;8111596;8111597;8111612;8111613;8111616
2026-09-02 06:07:47 UTC,WA,Atto 1,Premium,Apricity White,9,8083824;8084002;8084003;8084811;8093034;8093041;8093619;8093622;8093624
2026-09-02 06:07:47 UTC,WA,Atto 1,Premium,Black Grey,5,8083805;8091559;8093019;8093021;8093022
2026-09-02 06:07:47 UTC,WA,Atto 2,Premium,Harbour Grey,9,8103758;8103763;8103769;8103832;8103834;8103838;8105160;8105162;8105167
2026-09-02 06:07:47 UTC,WA,Atto 3,Essential,Blue Grey,2,8111697;8111701
2026-09-02 06:07:47 UTC,WA,Dolphin,Essential,Atlantis Grey,9,8093356;8093359;8093361;8109373;8109374;8109447;8109448;8109516;8109517
2026-09-02 06:07:47 UTC,WA,Dolphin,Essential,Grey Black,6,8109317;8109386;8109388;8109389;8109390;8109559
2026-09-02 06:07:47 UTC,WA,Dolphin,Essential,Harbour Grey,9,8093516;8093518;8093521;8096323;8096327;8096375;8096383;8096385;8097323
2026-09-02 06:07:47 UTC,WA,Dolphin,Premium,Grey Black,8,8093299;8093300;8093303;8093320;8109443;8109444;8109512;8109513
2026-09-02 06:07:47 UTC,WA,Dolphin,Premium,Harbour Grey,8,8092577;8092581;8109371;8109372;8109445;8109446;8109514;8109515
2026-09-02 06:07:47 UTC,WA,Seal,Performance,Atlantis Grey,3,8093284;8093287;8093289
2026-09-02 06:07:47 UTC,WA,Seal,Performance,Aurora White,9,8093496;8093497;8093498;8096346;8096347;8096349;8096350;8109368;8109440
2026-09-02 06:07:47 UTC,WA,Seal,Performance,Thaumas Black,3,8093458;8093460;8096352
2026-09-02 06:07:47 UTC,WA,Seal,Premium,Atlantis Grey,2,8111551;8111585
2026-09-02 06:07:47 UTC,WA,Seal,Premium,Aurora White,6,8093381;8093382;8093383;8093398;8093409;8093410
2026-09-02 06:07:47 UTC,WA,Seal,Premium,Shark Grey,2,8102159;8102161
2026-09-02 06:07:47 UTC,WA,Seal,Premium,Thaumas Black,7,8093455;8093468;8093470;8093473;8093488;8093490;8093495
2026-09-02 06:07:47 UTC,WA,Seal 6,Essential,Black,4,8092897;8094597;8095180;8095181
2026-09-02 06:07:47 UTC,WA,Seal 6 Touring,Premium,Black,16,8087820;8090160;8092573;8094580;8094599;8095175;8096164;8096165;8097317;8097318;8097325;8111542;8111543;8111576;8111577;8111599
2026-09-02 06:07:47 UTC,WA,Sealion 5,Essential,Atlantis Grey,5,8109310;8109382;8109454;8111606;8111607
2026-09-02 06:07:47 UTC,WA,Sealion 5,Essential,Aurora White,3,8109380;8109453;8111604
2026-09-02 06:07:47 UTC,WA,Sealion 5,Essential,Black,5,8111537;8111538;8111571;8111572;8111605
2026-09-02 06:07:47 UTC,WA,Sealion 5,Essential,Harbour Grey,4,8049826;8049827;8096301;8109381
2026-09-02 06:07:47 UTC,WA,Sealion 5,Premium,Black,4,8111539;8111540;8111574;8111696
2026-09-02 06:07:47 UTC,WA,Sealion 6,Dynamic Extended,Black,12,8109328;8109329;8109333;8109400;8109402;8109403;8109408;8109467;8109468;8111581;8111582;8111614
2026-09-02 06:07:47 UTC,WA,Sealion 6,Dynamic Extended,Stone Grey,4,8109407;8109472;8109473;8109563
2026-09-02 06:07:47 UTC,WA,Sealion 6,Essential,Black Brown,12,8098425;8098426;8099986;8101110;8101111;8101521;8101869;8102136;8104680;8104704;8104705;8104711
2026-09-02 06:07:47 UTC,WA,Sealion 6,Essential,Harbour Grey,2,8014724;8101106
2026-09-02 06:07:47 UTC,WA,Sealion 6,Premium Extended,Black,16,8103728;8104693;8104694;8104698;8104700;8104707;8104710;8107954;8109335;8109336;8109409;8109410;8109411;8109476;8109477;8109478
2026-09-02 06:07:47 UTC,WA,Sealion 6,Premium Extended,Harbour Grey,5,8104690;8104691;8104692;8109331;8109471
2026-09-02 06:07:47 UTC,WA,Sealion 6,Premium Extended,Stone Grey,5,8104662;8104682;8104683;8109404;8109470
2026-09-02 06:07:47 UTC,WA,Sealion 7,Performance,Atlantis Grey,3,8111541;8111575;8111608
2026-09-02 06:07:47 UTC,WA,Sealion 7,Premium,Atlantis Grey,6,8112540;8112541;8112542;8112647;8112649;8112650
2026-09-02 06:07:47 UTC,WA,Sealion 7,Premium,Aurora White,11,8110335;8112595;8112596;8112597;8112602;8112605;8112697;8112698;8112777;8112782;8112783
2026-09-02 06:07:47 UTC,WA,Sealion 7,Premium,Thaumas Black,6,8111702;8112614;8112615;8112617;8112737;8112804
2026-09-02 06:07:47 UTC,WA,Sealion 8,Dynamic AWD,Aurora White,4,8068099;8090853;8090858;8090860
2026-09-02 06:07:47 UTC,WA,Sealion 8,Dynamic AWD,Black,11,8090754;8090756;8090784;8090785;8090786;8090842;8111532;8111533;8111566;8111601;8111602
2026-09-02 06:07:47 UTC,WA,Sealion 8,Dynamic AWD,Ridge Grey,5,8111531;8111565;8111567;8111598;8111600
2026-09-02 06:07:47 UTC,WA,Sealion 8,Dynamic FWD,Aurora White,4,8090835;8111536;8111570;8111603
2026-09-02 06:07:47 UTC,WA,Sealion 8,Dynamic FWD,Black,4,8104599;8111535;8111568;8111569
2026-09-02 06:07:47 UTC,WA,Sealion 8,Premium AWD,Aurora White,2,8104640;8104695
2026-09-02 06:07:47 UTC,WA,Sealion 8,Premium AWD,Black,6,8052856;8104638;8104639;8104641;8111686;8112805
2026-09-02 06:07:47 UTC,WA,Sealion 8,Premium AWD,Ridge Grey,5,8111544;8111545;8111578;8111579;8111611
2026-09-02 06:07:47 UTC,WA,Shark 6,Dynamic Cab Chassis,Deep Sea Blue,2,8104588;8104589
2026-09-02 06:07:47 UTC,WA,Shark 6,Dynamic Cab Chassis,Great White,5,8057968;8057972;8057978;8057986;8077216
2026-09-02 06:07:47 UTC,WA,Shark 6,Dynamic Cab Chassis,Outback Orange,3,8104590;8104591;8104592
2026-09-02 06:07:47 UTC,WA,Shark 6,Dynamic Cab Chassis,Thaumas Black,5,8057973;8057974;8057975;8057979;8057994
2026-09-02 06:07:47 UTC,WA,Shark 6,Performance,Deep Sea Blue,4,8092991;8092993;8092994;8101888
2026-09-02 06:07:47 UTC,WA,Shark 6,Performance,Outback Orange,9,8091577;8094601;8096180;8098447;8100008;8101524;8101891;8101897;8101903
2026-09-02 06:07:47 UTC,WA,Shark 6,Performance,Thaumas Black,1,8094574
2026-09-02 06:07:47 UTC,WA,Shark 6,Premium,Deep Sea Blue,15,8109494;8110856;8110857;8110898;8110905;8110942;8110943;8110944;8112567;8112572;8112573;8112579;8112676;8112677;8112686
2026-09-02 06:07:47 UTC,WA,Shark 6,Premium,Great White,15,8080569;8080573;8080574;8087759;8087764;8087765;8087766;8088831;8088866;8088869;8112566;8112569;8112570;8112571;8112752
2026-09-02 06:07:47 UTC,WA,Shark 6,Premium,Outback Orange,12,8110912;8110913;8110945;8110953;8110954;8111687;8112560;8112561;8112562;8112671;8112765;8112767
2026-09-02 06:07:47 UTC,WA,Shark 6,Premium,Thaumas Black,21,8080568;8087752;8088864;8109423;8109425;8109493;8110868;8110871;8110872;8110873;8110915;8110916;8110921;8110950;8110951;8110955;8110956;8112580;8112582;8112692;8112775
